topic,student_id,writing_id,group,is_cii,cor_sent,cor_if_head,cor_if_head_lemma,cor_main_head,cor_main_aux
77,128610,1038196,upper,True,But I could also feel that I would be happy if I flied in the sky and fall free just like a kid and I would see the flash of my life.,flied,flie,feel,could
77,94589,1067471,upper,True,My husband wanted to teach my boy there was nothing you could not conquer if you wanted to try!,wanted,want,wanted,
77,141532,1068193,upper,True,But if I wimped out I would never hear the end of this.,wimped,wimp,hear,would
77,15319,1081017,upper,True,If I had to choose an extreme sport I think I would take up skydiving.,had,have,think,
77,739,1088483,upper,True,"To my surprise, the instructor told me that if I had nerves of steel I could try.",had,have,told,
77,71658,1105723,upper,True,"But the teleski-man looked afraid and he explained to us if we crossed a lake and the ice would be crashed with our skis, we would be dead in the cold water.",crossed,cross,looked,
77,154338,1110430,upper,True,I thought it was safe at the beginning because my friends who were next to me promised that they would definitely save me if there were anything wrong.,were,be,thought,
77,8361,1116875,upper,True,"I want to have courage, so maybe if I trained little by little I could get, make and lose my fear.",trained,train,want,
77,165230,1125955,upper,True,"If I had the chance to practice any extreme sport, I would like to practice white water rafting, I have practiced swimming before, may be it would be nice to practice surfing too, even though I have something very clear in my mind, I never would accept to be thrown in a parachute, or fly in any gliding device because I am scared of the height.",had,have,like,would
77,36518,1173398,upper,True,I believe that I would shake in my shoes if I had to face an adventure like this.,had,have,believe,
77,148186,1188912,upper,True,"I wish I had the chance of falling from an airplane using parachutes, but that's very hard over here, maybe it would be easier if I traveled to Rio de Janeiro.",traveled,travel,wish,
77,72916,1200250,upper,True,"I feel the thud of my heartbeat when only the airplane jolts, so I would easily pass out if I had to do extreme sports.",had,have,feel,
77,5159,1205283,upper,True,It would be amazing if I found a way to surf at least one time in my life.,found,find,be,
77,72286,267882,upper,True,"It is a good investment (remember that money is no issue) besides, she could also rent it out if needed.",needed,need,is,
77,105797,508602,upper,True,"The third offer - New Apartments - would be only suitable to the Blight's family needs, if they bought more than one apartment in order to provide own rooms for their boys.",bought,buy,be,
77,5569,549493,upper,True,"Honestly, I wouldn't have any regret if I did it.",did,do,have,would
77,171578,550463,upper,True,If I had to choose one I would opt by skydiving.,had,have,opt,would
77,10314,570854,upper,True,"I just couldn't believe that I was doing that, but if I wimped out of it I would never hear the end of it.",wimped,wimp,believe,could
77,128152,592886,upper,True,I still remember Josh saying he would think less of me if I wimped out.,wimped,wimp,remember,
77,137512,637445,upper,True,But if there were some problem with people or equipment he wouldn't give his authorization.,were,be,give,would
77,109870,638918,upper,True,"I could never practice this sport, because I think I would shake in my shoes if I tried to jump out of the plane.",tried,try,practice,could
77,88652,642067,upper,True,"Many years have passed from that moment and I have to admit that if I got such an offer now, I would refuse it, because now I am a bit scared of such sports.",got,get,passed,have
77,157351,642728,upper,True,"But I'm sure that, even if there was snow, I could never ski, I would be shaking in my shoes.",was,be,'m,
77,19186,688005,upper,True,"I want to try it, but I wouldn't be able to do if I had an opportunity, because these machines show performance beyond my ability.",had,have,want,
77,156793,689604,upper,True,I have felt so anxious to get into the cage and submerse but also I thought I could die if some wild and hungry shark decided to attack the cage.,decided,decide,felt,have
77,104054,730716,upper,True,"Also because I gave it to him and if something went wrong, it would be my responsibility.",went,go,gave,
77,102858,752217,upper,True,Although I got hurt I didn't regret it because I was challenged to do that and if I didn't I'd never hear the end of it.,did,do,regret,did
77,79387,809998,upper,True,"If I had to choose some extreme sports I would choose white-water rafting, because a can swim very well.",had,have,choose,would
77,33998,830812,upper,True,"I would not say, that it is extreme sport, if you took some trainings.",took,take,say,would
77,144713,845743,upper,True,"If Japanese business never failed and it has been keeping still brisk, we could be challenged extreme sports more, because most of them are costly.",failed,fail,challenged,could
77,32531,858091,upper,True,"If I had to choose one , it would be skydiving.",had,have,skydiving,would
77,84861,918592,upper,True,"None of this is attractive to me, but if I was invited to practice an extreme sport, I'll choose skydiving or hand gliding, I think that could be an amazing experience.",invited,invite,is,
77,93618,932461,upper,True,"If I had opportunity an some day, I would like to go to M'naco to watch the GP of M'naco.",had,have,like,would
77,164474,933166,upper,True,"When I was going to get in the plane, my legs were shaking and I was sweating profusely but I didn't want to wimp up because if I did, I would never get over my fear of heights.",did,do,shaking,were
77,153912,962224,upper,True,"I don't practice any extreme sport, but if I had the opportunity to do rock climbing I definitely would try it.",had,have,practice,do
77,105648,963658,upper,True,If there were the ocean near my place I would take up surfing.,were,be,take,would
77,83279,966421,upper,True,"I'm sure if I tried, when the instructor tells me to get in the plan I would run away.",tried,try,'m,
77,30669,979626,upper,True,"Maybe, if I attended at surfing classes, little by little I would learn how to surf and I could enjoy this sport.",attended,attend,learn,would
77,23357,983792,upper,True,"But I liked it a little, and I think that if someone asked me do that again, I think that I would.",asked,ask,liked,
77,155358,991336,upper,True,"But if I had to choose any extreme sport, I would go for surfing or windsurfing.",had,have,go,would
77,74257,997263,upper,True,"I know that this is very dangerous, but if I did it, I would have a nice story to tell.",did,do,know,
82,16578,1013312,upper,True,"Technology has really changed my life and if I had to give a testimonial of a particular machine, I would say 'smartphone'.",had,have,changed,has
82,16847,1075992,upper,True,"My mother tells me that at previous times there was no internet and if you needed information about anything, you went to where you could get information.",needed,need,tells,
82,171501,1087332,upper,True,"Imagine if all the records of your bank account were erased or modified, could you prove that your money is yours?",erased,erase,Imagine,
82,108041,1117089,upper,True,"Personally, everyday I try to use them in the right way, because they are the best thing in the world, if they are used well; infact I use them to study, to play, to chat with my friends and family.%% I couldn't be happier with my new machines, they are changed my life!",used,use,try,
82,44459,1165511,upper,True,There was a time that even if you forgot your watch at home you could do everything you needed to do.,forgot,forget,was,
82,108065,1174000,upper,True,It would be better if people again started just talking with each other.,started,start,be,
82,69397,1184631,upper,True,"I think if I had access to the Internet on my phone, I would be totally engrossed in it, as it's happening now at home.",had,have,think,
82,51919,27660,upper,True,The fear is rooted within the concern of what might happen if the victim gets confined to such a place and is unable to get out.,confined,confine,rooted,
82,39637,348738,upper,True,"I might also consider about resignation, if I had symptoms like yours, for example, irrational feeling, anxiety, panic, racing heart, etc in a train or the office.",had,have,consider,might
82,154492,367836,upper,True,You would be astounded if you knew how many people in the world suffer from claustrophobia.,knew,know,astounded,would
82,10023,394949,upper,True,"Even if you got this treatment, claustrophobia could return at some point.",got,get,return,could
82,85063,561470,upper,True,"If I spotted that an exit was closed, it would often be enough to trigger an attack.",spotted,spot,spotted,
82,135654,587921,upper,True,If you tried to pass that maze with a therapist you would probably get used to it.%%,tried,try,used,would
82,17659,603089,upper,True,"If I spotted that I had no chances to get out of the place quickly, it would often be enough to trigger an attack.",spotted,spot,spotted,
82,137776,613521,upper,True,"If you are overwhelmed by it, you'll grow into a position where you could depend upon it.",overwhelmed,overwhelm,grow,'ll
82,125834,657781,upper,True,"Technology has affected and is affecting my life, because if there was no Internet I wouldn't be studying English.",was,be,affected,has
82,125834,657781,upper,True,"To contact people from other states or countries would be very difficult, for example: I have a friend who is in Sergipe and if there was no Internet I wouldnt get to talk to him because I am In Rio de Janeiro and if I traveled there I would have to spend money.",was,be,contact,
82,43262,711328,upper,True,"Of course, you must connect it online with a cable, it was a little inconvenient but an Ipad can get out all of these downsides, we can do everything we want same as normal computer, watching movie, listening music, dealing with Email and chatting with others online, also it has a camera both front and back, we can take a picture everywhere and send it to everyone in one second, Honestly I couldn't do anything if I lost my Ipad, however, the battery doesn't last long.",lost,lose,connect,must
82,21942,717647,upper,True,"If I spotted that an exit was closed, it would often be enough to trigger an attack.",spotted,spot,spotted,
82,134944,774686,upper,True,"If I wanted to avoid it, I would not because my work involves the following: read and send mails, search information, and create the agenda to my boss.",wanted,want,involves,would
82,119689,866323,upper,True,I believe that I may get a panic if it is lost.,lost,lose,believe,
82,82211,877943,upper,True,"If I spotted that an exit was closed, it would often be enough to trigger an attack.",spotted,spot,spotted,
82,110948,896516,upper,True,"Before I thought that If I won a laptop from my company I would become a slave, because I always would be in touch with my email and with easy access to work anytime and anywhere.",won,win,become,would
82,91171,911481,upper,True,And it wouldn't be possible if there wasn't this enormous growth in technology and new communication techniques.,was,be,be,
82,15956,963882,upper,True,"If all people knew how to use technology and its resources with balance and wisdom, surely everyone's life would be better and more enjoyable.",knew,know,knew,
82,110380,977910,upper,True,"If I asked them a question, I would have to wait at least 15 days for a response and they would get my comments about it only one month later.",asked,ask,have,would
82,56144,992972,upper,True,"It can be the best company you could have and if it's used positively, it can be a limitless source of information and knowledge.",used,use,be,
88,143562,11563,upper,True,Maybe if I had more free time I would not study more.,had,have,study,would
88,54079,549110,upper,True,"I say this because if I read individual words on a list I can recognize most of them but, to write a simple text like this probably I would consult a dictionary several times.",read,read,say,
97,42407,1078955,upper,True,"If someone asked you which are the successful people you admire, who would you choose?",asked,ask,choose,would
97,78206,1149271,upper,True,"However, if I had to pinpoint the trait that I admire the most about him, I would mention he is a human being: not perfect, nor different, nor out of this world.",had,have,mention,would
97,34796,149504,upper,True,"Here is my plan for what I will dedicate all my efforts to if I am elected: First, I will persuade the school committee to adjust our current financial aids program so that more finance support could be allocated to the students who come from the middle class families, the group which have always paid the highest rate of taxes but most severely suffered from the recent economic crisis.",elected,elect,is,
97,46512,482607,upper,True,"First of all, if I were asked whether I'm a socialist or a capitalist, I would answer I'm a bit of both.",asked,ask,answer,would
97,172594,50438,upper,True,"If I am elected for council president, I would say you have made an excellent choice, because from then on, we are going to make the difference.",elected,elect,say,would
97,57924,54963,upper,True,Below are the profits you would recieve if I got elected to the president office.,elected,elect,are,
97,32810,56948,upper,True,"Under the leadership, all of us could aim at one thing at one time and finally, made it even if we thought it would not be possible to be finished in the first place.",thought,think,aim,could
97,91536,754463,upper,True,"If I am elected my first step will be to carry out a survey to know what you guys would like to change in our school, so be ready to make your voice heard: I will listen to it!",elected,elect,carry,will
97,83534,830832,upper,True,These are only a few things I would change if only you voted for me.,voted,vote,are,
97,133055,830931,upper,True,"Then, if you are born in a wealthy or a successful family, it could be easier too.",born,bear,born,
